,values_fd
1350,28.263286132812482
1351,25.376600875854592
1352,8.628157958984389
1353,38.54277694702159
1354,11.760895690918005
1355,21.51441658020019
1356,33.40876625061037
1357,13.822889480590902
1358,21.263838882446294
1359,34.842721786499055
1360,30.03963386535645
1361,28.706747741699246
1362,27.075304107666057
1363,21.210517272949232
1364,20.07214103698732
1365,32.728488388061464
1366,24.136179580688463
1367,24.93427268981941
1368,28.320914230346716
1369,27.660677566528307
1370,40.599227218628016
1371,53.53200904846199
1372,20.329591140747084
1373,20.496002044677766
1374,20.742600860595644
1375,20.729885864257767
1376,30.92414245605471
1377,34.02180191040043
1378,43.909825668334975
1379,33.22399543762208
1380,31.48091804504395
1381,40.58621025085449
1382,18.97125175476083
1383,9.902738342285147
1384,35.66521377563481
1385,37.705298919677716
1386,13.33623626708993
1387,35.69585144042969
1388,25.52691291809083
1389,29.38598136901851
1390,40.63357414245604
1391,31.8563864898681
1392,9.925945281982536
1393,20.137820587158217
1394,12.187432403564458
1395,33.93877738952642
1396,30.1273148345947
1397,32.788233184814544
1398,20.51115966796874
1399,30.07558464050294
1400,21.728246536254915
1401,19.668774108886737
1402,28.27938117980966
1403,23.432454986572225
1404,39.47017463684085
1405,46.241300277710025
1406,26.648880310058644
1407,33.53077819824216
1408,22.563038482666002
1409,41.76420410156254
1410,29.67394042968749
1411,31.17124740600582
1412,32.443886260986346
1413,30.911779327392537
1414,35.7185516357423
1415,24.123547515869063
1416,26.30009429931647
1417,32.60762130737305
1418,31.008928070068464
1419,34.86718765258786
1420,38.05144241333028
1421,21.630703735351517
1422,46.883570556640734
1423,43.826010437011746
1424,34.586886138915816
1425,26.55040176391617
1426,21.16308013916
1427,33.95833526611341
1428,34.85163681030281
1429,23.555695953369195
1430,19.856502838134702
1431,-1.0141621398925054
1432,45.13518814086922
1433,41.81363922119135
1434,46.45044357299821
1435,36.91485366821303
1436,12.619765014648465
1437,45.61220123291014
1438,24.75157135009772
1439,33.1372657775878
1440,39.36055114746091
1441,32.78463562011734
1442,32.08961822509764
1443,43.650247039794976
1444,52.32114868164058
1445,19.17037857055675
1446,12.103248596191406
1447,12.004323730468741
1448,35.40266754150389
1449,8.93099777221687
1450,32.49296752929695
1451,48.39890045166021
1452,32.66796722412096
1453,25.25571105957033
1454,44.21377593994157
1455,22.662364959716797
1456,41.644248199462936
1457,25.31393676757807
1458,50.59971817016617
1459,30.993515777587845
1460,17.575701293945258
1461,23.274951477050763
1462,32.078531951904324
1463,17.952949676513754
1464,39.29794158935556
1465,55.47532455444343
1466,35.33002761840817
1467,35.610337524414035
1468,32.42755172729494
1469,33.90246398925774
1470,35.93236633300785
1471,12.892168426513535
1472,17.84582260131856
1473,33.98016891479506
1474,30.37833816528314
1475,34.18441040039056
1476,32.72306243896469
1477,40.70634506225588
1478,41.98742172241214
1479,25.600573883056768
1480,24.289562225341797
1481,-13.103002319335928
1482,14.2424418640137
1483,-2.3596636962888624
1484,17.86457061767578
1485,-28.947033233642628
1486,53.95905685424805
1487,17.408911209106464
1488,58.5210214233399
1489,43.05370956420904
1490,26.476190643310474
1491,12.562386016845721
1492,3.138541870117251
1493,39.369775085449305
1494,26.841445922851676
1495,45.19541946411141
1496,35.561337890625055
1497,35.29574264526366
1498,47.58052536010746
1499,35.505710449218896
1500,22.970016784667905
1501,25.890379638671902
1502,5.624106140136746
1503,43.71389175415038
1504,32.44415725708018
1505,11.992904510497965
1506,47.179352722168005
1507,53.462058563232404
1508,36.47299819946306
1509,44.34031066894545
1510,34.99479553222659
1511,35.240454711914026
1512,20.979826507568305
1513,36.53044845581053
1514,42.720175018310556
1515,19.788059844970803
1516,30.16283874511737
1517,4.7439788818360284
1518,50.57418746948247
1519,37.36014663696278
1520,37.261984863281214
1521,40.46199508666996
1522,38.6409503173827
1523,23.830617370605296
1524,18.47348983764641
1525,33.41109909057627
1526,38.1414782714844
1527,51.02074829101571
1528,48.83739959716786
1529,35.4048497009278
1530,17.593158874511573
1531,28.481072692871066
1532,33.220253906250036
1533,27.908413238525327
1534,49.45559204101551
1535,18.01122558593738
1536,43.29769714355484
1537,40.77621154785152
1538,27.24355560302729
1539,47.76910491943363
1540,53.12875061035152
1541,40.22213760375985
1542,25.032454681396302
1543,30.362031249999973
1544,50.334275970458975
1545,37.14064117431644
1546,30.108319244384802
1547,62.42206756591804
1548,37.76494750976576
1549,34.57457122802725
1550,22.7140333557129
1551,37.8658537292481
1552,24.034610290527553
1553,27.343878936767396
1554,53.68875091552741
1555,48.67117340087907
1556,75.89753067016613
1557,68.45038223266602
1558,75.13381927490241
1559,29.8376905822754
1560,48.85589675903316
1561,53.04398849487302
1562,28.45854293823254
1563,35.528955383300854
1564,32.74079956054675
1565,6.53820892333988
1566,68.3445808410645
1567,40.59009872436536
1568,64.67861892700193
1569,57.379171905517524
1570,45.92201171875013
1571,47.51227111816411
1572,70.61576370239254
1573,27.061227874756014
1574,31.748031921386882
1575,72.85747024536136
1576,58.92948974609385
1577,46.76472091674805
1578,56.51187637329099
1579,48.42458770751955
1580,43.39613067626965
1581,52.354804840088036
1582,58.343926544189344
1583,26.49282501220705
1584,45.21113800048829
1585,2.534421691894522
1586,-48.92744720458995
1587,31.507722930908358
1588,77.82314758300777
1589,-38.6123622131347
1590,36.11972656250009
1591,50.668157958984466
1592,22.497419128418187
1593,32.665551757812636
1594,89.26121520996094
1595,8.851275939941388
1596,-28.844915618896266
1597,37.327392578125
1598,11.895315093994213
1599,-7.996070861816406
1600,-84.9133709716798
1601,24.65375381469721
1602,121.75345809936516
1603,8.818820343017478
1604,64.3022032165527
1605,64.07656036376966
1606,24.96689712524403
1607,40.56417739868152
1608,17.33792770385753
1609,35.78244934082045
1610,46.59529830932638
1611,76.97048492431645
1612,34.85129531860366
1613,13.237147521972702
1614,55.970265960693496
1615,6.400997467040952
1616,22.092344512939462
1617,41.243318939209075
1618,37.72632369995108
1619,48.859184417724464
1620,56.86831787109372
1621,21.141172180175772
1622,41.575402679443414
1623,98.0503799438477
1624,17.569120025634902
1625,50.44080047607417
1626,39.47421752929699
1627,34.04736816406239
1628,61.730107269287146
1629,55.66045089721683
1630,40.4490423583984
1631,90.43807052612306
1632,73.71024444580075
1633,80.21292938232432
1634,28.208353271484384
1635,37.97032531738273
1636,68.58448379516608
1637,41.82898712158203
1638,51.95053161621081
1639,62.42219284057637
1640,-3.6658119201661066
1641,69.10728698730463
1642,24.587283172607385
1643,16.668132629394677
1644,26.76071014404306
1645,-5.462382507324264
1646,8.439614715576226
1647,79.19774765014654
1648,40.60717834472666
1649,72.74804870605476
1650,79.32750503540046
1651,108.5262757873536
1652,29.50230560302748
1653,70.60969085693364
1654,6.5633843994139625
1655,12.714166412353734
1656,28.14319610595703
1657,47.024586334228616
1658,24.07855773925803
1659,0.7174224853515625
1660,11.838754730224537
1661,-25.40436157226577
1662,64.23930480957029
1663,86.72766555786143
1664,19.11438171386726
1665,45.46006622314462
1666,27.260222930908185
1667,25.60912902832024
1668,-43.15330825805654
1669,9.285251007080205
1670,61.63817291259784
1671,50.22044219970712
1672,35.00829040527333
1673,56.86085098266585
1674,89.5390759277343
1675,38.16929901123058
1676,34.34439392089848
1677,60.214424743652444
1678,58.05582046508789
1679,52.17131607055671
1680,18.46203079223642
1681,44.76795425415048
1682,61.05256057739257
1683,29.21339889526371
1684,43.428144989013845
1685,-32.39428405761714
1686,33.215756835937555
1687,41.8636993408204
1688,17.77910858154314
1689,60.018443603515834
1690,91.51396179199219
1691,51.962669525146566
1692,49.489931640624945
1693,37.087311248779315
1694,37.75637649536134
1695,13.717610778808648
1696,28.413253784179688
1697,55.136663360595776
1698,24.83178039550785
1699,42.18639587402345
1700,84.04050430297866
1701,1.621570434570458
1702,17.322368164062482
1703,57.63912368774413
1704,45.55193954467791
1705,34.39649658203143
1706,25.943647308349455
1707,39.018976287841724
1708,-138.11384109497067
1709,38.276451568603534
1710,73.31431594848641
1711,67.52354675292986
1712,-1.5163403320314046
1713,57.30852706909195
1714,-8.646854400634766
1715,38.816054077148465
1716,69.2174851989746
1717,66.2688780212402
1718,46.64273193359372
1719,18.409455261230505
1720,36.88830963134774
1721,19.71373748779297
1722,-11.170772857665952
1723,31.893143310546748
1724,61.61010101318357
1725,93.16289566040041
1726,40.06232543945316
1727,46.859339904784974
1728,1.073273162841815
1729,41.583710174560565
1730,31.320465850830033
1731,64.26434295654303
1732,31.537432098388763
1733,53.735512542724564
1734,30.965706939697156
1735,-0.6428637695312318
1736,-30.440357208251953
1737,38.57117233276358
1738,38.899796142578
1739,33.58656021118168
1740,-13.130122833252017
1741,-22.046673889160047
1742,73.5644575500487
1743,28.080899200439262
1744,-20.726746673583875
1745,-1.8372448730467568
1746,-46.67879425048841
1747,57.495432739257694
1748,39.95888916015633
1749,68.9506521606445
1750,139.33021881103514
1751,44.31857315063462
1752,38.7127629089357
1753,17.306254119873074
1754,39.60961105346678
1755,-3.1853503417969478
1756,49.821642150878915
1757,83.12287033081066
1758,25.253310241699182
1759,14.689431457519504
1760,61.194884643554815
1761,17.002336425781095
1762,33.995445709228534
1763,51.32053131103521
1764,43.078234405517605
1765,27.010180664062545
1766,55.59473815917977
1767,63.70964141845707
1768,56.12466674804682
1769,47.27221130371095
1770,33.12297393798826
1771,40.130929412841624
1772,44.14841735839855
1773,53.77630386352553
1774,47.05226745605478
1775,49.49691299438473
1776,22.00546859741212
1777,37.75491699218742
1778,44.547463836669976
1779,64.10889373779287
1780,-2.300110473632685
1781,20.396346588134747
1782,26.99662261962908
1783,-5.635561065673755
1784,-1.546987915038926
1785,33.82249221801749
1786,63.19876922607409
1787,29.171775512695376
1788,62.84433822631854
1789,40.443904876708984
1790,50.76134246826177
1791,-6.463080749511846
1792,10.863046722412037
1793,38.85501724243181
1794,14.162406463623029
1795,22.7973440551757
1796,31.39666839599613
1797,48.38628173828124
1798,48.1622416687012
1799,30.567943115234357
1800,15.121036071777553
1801,23.284516906738418
1802,44.97308273315434
1803,14.844481201171902
1804,14.46187179565436
1805,11.507585449218823
1806,32.5681739807128
1807,9.411529693603597
1808,38.64569351196292
1809,49.95236282348651
1810,51.46680450439453
1811,29.754109039306513
1812,1.4518040466309685
1813,1.3629408264159792
1814,34.21105072021487
1815,22.806247100829978
1816,50.088423309326345
1817,17.992544555664153
1818,-23.626421051025318
1819,8.791562957763745
1820,-4.679113922119086
1821,17.724483489990234
1822,17.865836334228447
1823,43.62851379394522
1824,-6.5635162353514716
1825,34.36479034423837
1826,48.47312683105463
1827,29.522733764648365
1828,1.3462713623047193
1829,-46.716235504150404
1830,10.18468460083011
1831,85.04176078796388
1832,34.83486724853526
1833,63.8982949829101
1834,46.52144271850591
1835,103.2852322387696
1836,28.829185485839844
1837,-5.022708435058576
1838,25.23630310058593
1839,-13.50968856811528
1840,45.904755706787114
1841,30.299017333984466
1842,34.5653312683105
1843,26.60106796264654
1844,25.39501281738285
1845,69.0269885253906
1846,16.44824310302738
1847,55.686871185302834
1848,48.57971374511726
1849,6.471859741210892
1850,18.693896942138736
1851,15.465934906005714
1852,26.084411773681722
1853,-9.576128845214953
1854,7.658231506347647
1855,36.51885787963863
1856,-16.468112792968668
1857,42.30220291137698
1858,30.62396316528327
1859,17.083262329101558
1860,34.18996047973633
1861,18.16695983886723
1862,40.08188293457033
1863,-17.810569305419904
1864,16.63241088867187
1865,-5.717001800537105
1866,2.333557968139644
1867,98.2816080474854
1868,2.0409646606444767
1869,47.32916336059577
1870,-11.188224487304751
1871,35.193335571289026
1872,-41.11366455078121
1873,-37.50744117736815
1874,22.56597457885755
1875,-12.288480758666992
1876,95.94914199829111
1877,27.470918273925804
1878,19.34639503479002
1879,22.49482879638674
1880,23.306856842041043
1881,-1.6345063781737963
1882,-10.891727523803752
1883,22.033401184082095
1884,22.467642745971716
1885,12.725000534057699
1886,4.084319458007826
1887,-68.22335098266603
1888,3.1300017547607695
1889,-47.87511703491202
1890,16.917216644287123
1891,5.4134461975097565
1892,41.05217025756838
1893,54.69595001220705
1894,-14.824741668701108
1895,-15.162451629638667
1896,3.0223466491700037
1897,17.332101974487273
1898,9.851127090454156
1899,-25.87987770080565
1900,-23.76315437316896
1901,-44.21373039245606
1902,-21.598481826782177
1903,48.000325279235824
1904,4.788886756897
1905,65.28547969818112
1906,49.61159336090083
1907,60.37264846801759
1908,30.848535995483417
1909,16.46252861022947
1910,-33.429394989013645
1911,37.51369850158687
1912,24.094761123657236
1913,-18.277326126098615
1914,-15.764963912963935
1915,1.6503762054443314
1916,6.1255485534667855
1917,8.408575057983455
1918,0.37674186706539103
1919,1.3806402206421353
1920,-31.519924392700204
1921,35.57120697021486
1922,13.868520126342787
1923,15.74659072875977
1924,29.935686111450195
1925,35.699300003051746
1926,13.257968635559052
1927,-5.988929252624473
1928,16.070047531127898
1929,1.3230914306640216
1930,15.580212974548374
1931,45.96930774688724
1932,21.681397781372084
1933,51.4785227966309
1934,12.25121292114261
1935,-10.780416488647461
1936,31.181594543457038
1937,9.792804718017578
1938,5.855315704345685
1939,41.99818199157721
1940,10.420477066040007
1941,-0.39169952392580853
1942,-0.6203129577636446
1943,17.385882110595674
1944,10.54168609619137
1945,21.341859359741193
1946,33.16090370178222
1947,13.854985427856377
1948,31.285714416503993
1949,38.76026916503906
1950,17.27908721923825
1951,11.678436584472593
1952,-21.638706130981404
1953,-0.469262771606509
1954,-13.59741355896
1955,17.6848440551758
1956,19.848988952636773
1957,-16.16102760314942
1958,24.40886520385743
1959,-8.600538215637187
1960,3.080835418701213
1961,11.521585350036673
1962,6.5301478195190725
1963,14.051453247070356
1964,15.985510787963847
1965,31.79932796478272
1966,12.99678485870362
1967,15.117841072082513
1968,-8.483709907531704
1969,22.88699012756348
1970,16.81603530883791
1971,13.536718673706048
1972,24.966221771240214
1973,12.746473884582485
1974,9.743343734741245
1975,13.470418434143085
1976,6.0751978302002385
1977,30.27279640197753
1978,-18.323493080139144
1979,14.384942398071303
1980,12.988809242248522
1981,-8.946668205261176
1982,20.04777305603028
1983,10.566103019714376
1984,23.87900169372557
1985,10.339875450134286
1986,8.369048004150386
1987,-18.65376853942871
1988,13.046700401306168
1989,21.57306793212888
1990,10.746141052246116
1991,13.903295364379915
1992,15.051129798889122
1993,23.737266731262196
1994,24.14845310211183
1995,8.030797653198249
1996,32.04458766937256
1997,26.75484176635746
1998,35.82295719146731
1999,3.5363817977905114
2000,17.3651564025879
2001,14.244540405273426
2002,44.91105529785153
2003,36.80964149475096
2004,22.405566864013622
2005,37.55373489379883
2006,9.457994155883739
2007,-29.463605422973615
2008,29.8819755554199
2009,38.89268478393558
2010,65.10059928894043
2011,38.08022041320794
2012,47.95079483032225
2013,6.779324951171816
2014,-19.170233840942387
2015,54.790854492187464
2016,32.60245269775385
2017,16.44069694519044
2018,21.146198883056627
2019,35.887063293457004
2020,-3.537226257324164
2021,11.36170989990228
2022,24.528600387573306
2023,11.541769027709961
2024,14.754164733886682
2025,18.89195770263666
2026,-10.58190361022946
2027,-10.863773803710956
2028,45.295790710449296
2029,68.68009963989255
2030,23.27722213745119
2031,69.64737350463872
2032,41.44953628540043
2033,28.63292930603029
2034,47.873518905639685
2035,9.870763931274382
2036,29.200242156982426
2037,-6.541019515991138
2038,18.626474533081023
2039,-2.3018914794921557
2040,40.617511672973706
2041,77.27972274780268
2042,52.94920829772957
2043,17.844032821655333
2044,13.659045486450168
2045,30.431274337768514
2046,0.6634725952148983
2047,57.79058807373053
2048,42.19085189819327
2049,12.126467132568337
2050,65.06217620849611
2051,12.691265563964862
2052,21.180689773559607
2053,14.256749801635692
2054,41.88742599487307
2055,-15.120795974731436
2056,-6.9831140899657385
2057,45.6237470245361
2058,28.115905990600595
2059,10.566470794677684
2060,-3.1227645874023438
2061,9.779192047119182
2062,15.182830734252889
2063,16.05573127746584
2064,30.376322174072243
2065,18.53743499755865
2066,-0.38551406860347015
2067,51.09954711914065
2068,38.449983062744195
2069,25.118473205566488
2070,27.546103057861387
2071,17.55598800659186
2072,43.62272789001463
2073,24.853456039428806
2074,9.18827453613278
2075,25.965624999999932
2076,-11.090319824218795
2077,31.549661254882835
2078,4.68281501770025
2079,-19.22890594482419
2080,46.11009712219243
2081,57.087124557495144
2082,24.348829498291025
2083,45.98066665649412
2084,51.49681732177737
2085,18.609119873046893
2086,15.321270828247066
2087,38.12754020690909
2088,19.162844085693337
2089,38.78479949951179
2090,22.850580749511664
2091,13.695111465454147
2092,28.42315971374512
2093,29.428306884765675
2094,42.22795913696291
2095,19.807472534179738
2096,0.9967922973632994
2097,26.6106414031982
2098,40.027557373046875
2099,12.385976791381836
2100,4.20462059020997
2101,8.817475585937473
2102,44.135610122680646
2103,14.746122207641633
2104,-13.777976074218714
2105,20.03202545166016
2106,9.197774963378947
2107,25.000118560791066
2108,18.919812164306677
2109,57.931585388183635
2110,4.641677093505905
2111,16.941050415039058
2112,4.4462735748290925
2113,35.37127960205078
2114,7.42245780944836
2115,31.81754837036135
2116,16.24699996948243
2117,30.978841476440493
2118,39.22529655456549
2119,40.27093894958489
2120,18.866034545898515
2121,40.107712326049864
2122,20.302831039428725
2123,9.57925483703616
2124,34.392250976562536
2125,37.37648628234865
2126,38.06086486816412
2127,29.529410476684575
2128,24.846207809448174
2129,29.38399185180674
2130,11.472841796874945
2131,19.04367088317872
2132,17.072905044555682
2133,13.17144172668452
2134,41.98469810485835
2135,26.243940353393555
2136,33.123750000000086
2137,16.717275772094695
2138,15.728025283813508
2139,28.528781967163127
2140,32.66973411560059
2141,21.67657066345214
2142,45.12989006042483
2143,28.9215042877197
2144,15.301449661254878
2145,35.807481994628915
2146,39.84328178405758
2147,32.12000946044918
2148,18.410580062866188
2149,30.411176757812427
2150,10.142440795898438
2151,8.28102325439454
2152,40.40300476074219
2153,29.886485824585066
2154,7.620535049438445
2155,-11.972683258056577
2156,1.7887165832520395
2157,12.539703292846752
2158,18.327796096801762
2159,13.795524673461955
2160,55.0778530883789
2161,17.73942710876463
2162,30.253012466430732
2163,50.67790847778315
2164,20.085005569458076
2165,40.08026229858399
2166,18.713821334838826
2167,13.247228851318368
2168,33.86094192504879
2169,15.158696212768518
2170,28.404067611694245
2171,11.889250946044854
2172,19.4946672821045
2173,28.12958366394048
2174,14.98365127563477
2175,18.94149536132818
2176,-39.705390243530246
2177,36.14876731872562
2178,42.74047225952154
2179,33.95338684082037
2180,37.503213195800754
2181,40.95114463806158
2182,19.08580101013183
2183,12.819865875244204
2184,9.59579040527342
2185,18.70412376403806
2186,42.685708618164085
2187,16.293929138183557
2188,27.531602325439394
2189,16.07629661560054
2190,16.380863647460956
2191,27.3662126159669
2192,26.589931259155264
2193,38.63108604431159
2194,27.24880287170413
2195,32.0085240936279
2196,35.5629188537597
2197,29.18041213989261
2198,34.2835726165772
2199,42.404142074585025
2200,32.539753265380796
2201,24.645975341796884
2202,46.86030784606942
2203,27.951670761108403
2204,26.30998840332029
2205,30.63302902221676
2206,1.9018791961669876
2207,11.589566802978538
2208,26.835619277954038
2209,21.826737594604538
2210,22.70210784912115
2211,13.831124649047865
2212,2.4920778656005496
2213,-6.3388766479492915
2214,16.307497024536133
2215,-5.714990005493178
2216,10.980455780029274
2217,35.61732246398935
2218,21.22182708740229
2219,17.727517547607476
2220,14.54318504333503
2221,49.082672424316456
2222,-9.016341705322361
2223,-15.964133071899369
2224,14.960647735595671
2225,34.68698814392087
2226,29.20812477111815
2227,27.88062049865721
2228,23.573743133544895
2229,27.877628555297974
2230,40.17494621276853
2231,25.460324935913036
2232,11.745871429443355
2233,39.52811264038087
2234,15.38804595947272
2235,17.640030822753943
2236,-0.9651275634764716
2237,29.459243774414062
2238,33.14791358947764
2239,28.555248260498047
2240,33.08041770935063
2241,19.557193908691374
2242,46.962052383422815
2243,36.558182754516565
2244,21.198244934082027
2245,38.32534492492675
2246,15.686658172607395
2247,28.218430633544926
2248,6.7826383209228425
2249,27.536708908080982
2250,44.38647941589352
2251,26.610918807983467
2252,22.98478179931635
2253,6.291089248657158
2254,22.684754409790003
2255,40.005094223022525
2256,25.461582336425863
2257,30.157248840332045
2258,35.69979286193848
2259,30.36573707580567
2260,29.048865814208966
2261,44.94225204467773
2262,38.10773681640626
2263,27.140739517211955
2264,25.372014007568396
2265,19.890185317993087
2266,37.65297393798835
2267,23.966862030029347
2268,7.040391235351649
2269,34.63037353515631
2270,29.10639045715334
2271,7.253286972045885
2272,-2.4959729003905977
2273,40.22491287231446
2274,33.94547966003415
2275,22.222194137573183
2276,30.26439651489261
2277,47.936187286376935
2278,15.144974899292038
2279,10.5621117401123
2280,27.167615356445367
2281,33.46939880371099
2282,20.897317199707004
2283,20.41026962280273
2284,2.0073387908935274
2285,-29.738219223022497
2286,11.884902648925845
2287,68.08536117553706
2288,9.327516174316315
2289,31.310001754760833
2290,43.76009841918949
2291,17.497275390624964
2292,-0.4957462310791243
2293,19.17597129821786
2294,-3.1787905120850155
2295,-13.533148193359352
2296,10.846831283569372
2297,21.169863281249945
2298,-16.34448539733887
2299,32.056799468994086
2300,47.918957977294895
2301,40.113902511596734
2302,8.365622329711982
2303,31.05710220336914
2304,50.35985580444333
2305,9.55085456848144
2306,-10.096595993042001
2307,27.74874794006348
2308,13.664472732544027
2309,33.801192245483435
2310,41.09424285888679
2311,42.639029464721716
2312,25.154673538208044
2313,27.767639846801785
2314,23.668339385986314
2315,21.833015060424827
2316,59.28227394103999
2317,11.359176254272484
2318,9.476403503417941
2319,23.108263092041057
2320,8.74830482482912
2321,35.77097572326659
2322,-1.2798432159423783
2323,18.277375946044913
2324,5.523943252563413
2325,31.761230697631845
2326,35.34050315856928
2327,17.842253723144495
2328,39.835603179931695
2329,38.121628875732426
2330,23.5465308380127
2331,27.470846862792996
2332,38.842983779907286
2333,16.061483306884725
2334,15.04244506835937
2335,20.297886123657236
2336,28.103164215087872
2337,15.805924987792991
2338,20.004003982543964
2339,40.30663459777827
2340,19.551120376586937
2341,34.17964424133311
2342,23.1264031982422
2343,24.69568710327144
2344,18.436393432617137
2345,51.46609191894538
2346,22.332143707275463
2347,33.043950042724646
2348,17.589342956542964
2349,25.18336570739757
2350,48.04447914123534
2351,3.573835449218791
2352,5.413877029418927
2353,25.772697525024455
2354,34.376372985839794
2355,12.329561080932649
2356,29.405944900512736
2357,26.413558654785106
2358,26.98676109313965
2359,22.674748535156255
2360,27.11853660583506
2361,2.746302185058653
2362,9.16705963134757
2363,16.33959541320803
2364,30.32033790588389
2365,26.81533103942877
2366,11.026801223754887
2367,33.7249163818359
2368,30.927825927734375
2369,31.003031997680637
2370,21.70310699462891
2371,23.83948638916013
2372,26.302176132202135
2373,36.57744903564446
2374,51.96319717407232
2375,22.278374786376958
2376,66.13386817932133
2377,24.563338317871057
2378,34.245893325805696
2379,33.615904922485356
2380,24.604266662597638
2381,23.330030364990193
2382,25.92339309692386
2383,33.48512222290037
2384,37.58800079345701
2385,12.029332962036165
2386,28.29498092651363
2387,27.83030052185063
2388,44.06837364196781
2389,39.43975669860845
2390,20.05199882507327
2391,42.61532089233401
2392,20.15470207214355
2393,8.781106872558553
2394,33.59300842285154
2395,1.204034271240289
2396,51.199066467285206
2397,35.215336914062505
2398,23.835463333129837
2399,8.922216796874977
2400,18.815978240966842
2401,11.121128005981404
2402,31.443830871582122
2403,19.635906372070394
2404,43.428519363403325
2405,29.350110015869063
2406,11.619519805908226
2407,20.16606842041017
2408,10.88429695129389
2409,48.74235786437987
2410,25.456418991088867
2411,42.96559356689454
2412,39.600922546386755
2413,42.21360443115236
2414,19.285914077758775
2415,32.032902832031255
2416,37.000921325683635
2417,21.503457794189444
2418,-5.074168548583998
2419,22.55300476074217
2420,13.313008880615257
2421,15.859653320312532
2422,39.2362383270264
2423,20.506701354980464
2424,40.52515228271477
2425,5.752313995361305
2426,10.536672210693382
2427,5.146818618774432
2428,31.11270324707027
2429,23.341277313232354
2430,56.659005355835006
2431,37.358891601562505
2432,8.625081253051803
2433,32.532308044433535
2434,40.32934417724607
2435,9.632062606811473
2436,13.196227493286074
2437,32.01980895996098
2438,32.992073898315425
2439,34.03944618225103
2440,24.611236343383894
2441,24.469756469726576
2442,38.54430068969725
2443,21.15121711730967
2444,37.779968795776426
2445,26.95777481079108
2446,20.389954299926785
2447,25.14125076293942
2448,26.645148849487327
2449,39.66943901062007
2450,39.349222412109384
2451,33.23166732788093
2452,46.05637481689462
2453,24.304682617187495
2454,15.330981292724687
2455,28.155774078369177
2456,3.4255953979492233
2457,5.204788818359361
2458,42.9794570922852
2459,46.895479278564494
2460,18.310414047241238
2461,12.136455688476644
2462,30.443217620849623
2463,19.74492042541499
2464,39.12691215515133
2465,6.2777787017822675
2466,35.874717254638654
2467,24.878140335083003
2468,30.756641311645467
2469,32.740648651123024
2470,7.013204574584961
2471,6.5384384155273665
2472,14.752489318847665
2473,22.545838165283158
2474,30.65556587219237
2475,22.068084259033185
2476,27.284962692260706
2477,23.529552154540966
2478,14.896109771728447
2479,9.09177856445308
2480,23.39250869750981
2481,44.01183578491214
2482,32.45330780029303
2483,16.275264663696362
2484,26.912347717285115
2485,37.52382591247567
2486,-3.4275587463378088
2487,20.350598449707036
2488,-6.798588333129942
2489,30.692833328247048
2490,25.529729156494113
2491,50.45654533386232
2492,22.394793777465793
2493,49.300812225341815
2494,38.2379044342041
2495,7.969104385375999
2496,38.549038619995144
2497,33.277183380126985
2498,18.191242675781268
2499,-4.62944175720213
2500,16.02619140624995
2501,-13.790977249145499
2502,25.923625640869204
2503,7.5752211761474655
2504,41.12194839477547
2505,40.4513188934327
2506,37.28445693969729
2507,23.047000427246076
2508,31.839221954345703
2509,47.684697952270426
2510,33.84360198974605
2511,45.615513076782236
2512,42.63470909118655
2513,40.34151748657234
2514,53.57678390502929
2515,32.63161743164062
2516,37.89161514282239
2517,37.975945434570235
2518,25.30963287353518
2519,31.465237884521457
2520,5.964421691894586
2521,4.090960998535138
2522,45.40493240356443
2523,26.111700134277385
2524,18.762994537353507
2525,10.927592926025454
2526,15.151510162353475
2527,57.283297805786106
2528,36.186067199707054
2529,27.7079914855957
2530,12.556829071044945
2531,40.77115356445313
2532,12.93892166137698
2533,12.434173889160206
2534,24.044201812744177
2535,1.479186782836905
2536,5.520352859497052
2537,10.64480972290039
2538,28.16074699401861
2539,24.603686218261714
2540,29.451236572265657
2541,34.193495025634775
2542,2.213437805175772
2543,22.900282135009775
2544,5.438207473754915
2545,30.884547653198183
2546,41.246064758300804
2547,17.118646850585947
2548,31.204911956787214
2549,0.8143811798095157
2550,29.024332427978607
2551,10.477484817504887
2552,31.18872131347655
2553,30.617405700683662
2554,61.3705981445313
2555,26.905103759765666
2556,12.54439598083502
2557,12.11654907226557
2558,27.301211929321312
2559,24.176013717651358
2560,14.793873901367192
2561,24.11253593444826
2562,14.731624908447202
2563,16.337416076660134
2564,30.496035461425777
2565,24.89046737670901
2566,6.188962402343805
2567,10.54439178466805
2568,12.034414978027257
2569,38.43410797119134
2570,33.216068267822266
2571,20.382052001953184
2572,43.25016105651855
2573,31.47893104553225
2574,31.003031463623074
2575,37.184516372680605
2576,38.35536483764656
2577,35.97823745727544
2578,39.947424240112355
2579,25.729802856445303
2580,39.34879821777338
2581,14.41540435791012
2582,9.22909057617187
2583,-10.671790695190339
2584,32.21002647399894
2585,33.76576042175293
2586,27.474024581909248
2587,21.70900886535651
2588,30.525598220825145
2589,22.728898849487337
2590,16.13951843261725
2591,49.89734924316406
2592,18.692567901611255
2593,20.69292640686035
2594,33.08796501159668
2595,8.034527969360397
2596,0.5875146484374909
2597,44.628619766235374
2598,5.282283554077139
2599,4.393420410156182
2600,32.74784584045415
2601,-13.999685363769572
2602,-19.58636161804202
2603,-5.143250350952144
2604,34.93287452697757
2605,21.417536468505887
2606,12.06042213439946
